Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Category,Product,Unit_Price,Quantity,Discount,Sales,Profit,Month,Month_Number,Quarter
ORD00019,2025-08-28,CUST0038,Customer 38,South,Karnataka,Office Supplies,Pens,2407,5,0.1,10831.5,2469.07,Aug,8,Q3
ORD00187,2025-08-29,CUST0074,Customer 74,North,Haryana,Technology,Headphones,30934,5,0.0,154670.0,47813.63,Aug,8,Q3
ORD00213,2025-08-30,CUST0120,Customer 120,West,Gujarat,Furniture,Sofa,6242,5,0.0,31210.0,11769.01,Aug,8,Q3
ORD00494,2025-09-02,CUST0130,Customer 130,South,Tamil Nadu,Furniture,Desk,3063,1,0.05,2909.85,655.4,Sep,9,Q3
ORD00258,2025-09-03,CUST0008,Customer 8,West,Rajasthan,Accessories,Backpack,862,4,0.15,2930.8,893.43,Sep,9,Q3
ORD00528,2025-09-03,CUST0033,Customer 33,North,Uttar Pradesh,Furniture,Sofa,6789,5,0.1,30550.5,7078.44,Sep,9,Q3
ORD00484,2025-09-03,CUST0048,Customer 48,West,Rajasthan,Office Supplies,Notebook,2425,4,0.05,9215.0,2249.46,Sep,9,Q3
ORD00112,2025-09-03,CUST0014,Customer 14,South,Karnataka,Office Supplies,Notebook,600,2,0.1,1080.0,343.56,Sep,9,Q3
ORD00394,2025-09-04,CUST0087,Customer 87,North,Delhi,Technology,Laptop,36668,4,0.0,146672.0,51597.4,Sep,9,Q3
ORD00018,2025-09-04,CUST0130,Customer 130,West,Gujarat,Technology,Laptop,22756,4,0.05,86472.8,21385.21,Sep,9,Q3
ORD00346,2025-09-04,CUST0141,Customer 141,South,Kerala,Furniture,Office Chair,1896,2,0.15,3223.2,1105.84,Sep,9,Q3
ORD00478,2025-09-04,CUST0133,Customer 133,North,Punjab,Accessories,USB Cable,2713,3,0.15,6918.15,1964.4,Sep,9,Q3
ORD00066,2025-09-07,CUST0032,Customer 32,North,Delhi,Technology,Keyboard,27857,4,0.0,111428.0,41749.36,Sep,9,Q3
ORD00164,2025-09-07,CUST0020,Customer 20,West,Gujarat,Furniture,Table Lamp,1655,2,0.15,2813.5,678.39,Sep,9,Q3
ORD00270,2025-09-08,CUST0028,Customer 28,West,Maharashtra,Accessories,Wallet,5325,5,0.2,21300.0,4379.26,Sep,9,Q3
ORD00171,2025-09-08,CUST0044,Customer 44,West,Goa,Office Supplies,File Folder,1927,4,0.15,6551.8,1612.05,Sep,9,Q3
ORD00523,2025-09-10,CUST0004,Customer 4,West,Gujarat,Technology,Laptop,58032,2,0.15,98654.4,23827.45,Sep,9,Q3
ORD00075,2025-09-10,CUST0081,Customer 81,East,West Bengal,Technology,Headphones,30921,4,0.1,111315.6,22309.61,Sep,9,Q3
ORD00570,2025-09-10,CUST0116,Customer 116,East,Odisha,Furniture,Sofa,6265,3,0.15,15975.75,3498.0,Sep,9,Q3
ORD00192,2025-09-11,CUST0160,Customer 160,West,Goa,Technology,Monitor,27322,2,0.0,54644.0,12476.11,Sep,9,Q3
ORD00441,2025-09-11,CUST0069,Customer 69,West,Maharashtra,Technology,Laptop,58221,4,0.1,209595.6,68554.31,Sep,9,Q3
ORD00106,2025-09-12,CUST0093,Customer 93,East,Odisha,Furniture,Table Lamp,11971,1,0.05,11372.45,3628.57,Sep,9,Q3
ORD00405,2025-09-13,CUST0075,Customer 75,South,Kerala,Office Supplies,Stapler,2223,3,0.05,6335.55,1143.39,Sep,9,Q3
ORD00350,2025-09-13,CUST0022,Customer 22,North,Delhi,Office Supplies,File Folder,2481,5,0.0,12405.0,3429.59,Sep,9,Q3
ORD00440,2025-09-13,CUST0150,Customer 150,North,Delhi,Technology,Headphones,8055,1,0.1,7249.5,2314.97,Sep,9,Q3
ORD00061,2025-09-13,CUST0157,Customer 157,East,Jharkhand,Technology,Monitor,28732,3,0.15,73266.6,11140.04,Sep,9,Q3
ORD00149,2025-09-14,CUST0101,Customer 101,West,Rajasthan,Accessories,USB Cable,4276,4,0.05,16248.8,5105.18,Sep,9,Q3
ORD00526,2025-09-14,CUST0036,Customer 36,West,Goa,Technology,Headphones,31425,2,0.0,62850.0,9690.76,Sep,9,Q3
ORD00222,2025-09-15,CUST0114,Customer 114,South,Telangana,Office Supplies,Printer Paper,1881,5,0.0,9405.0,2503.23,Sep,9,Q3
ORD00201,2025-09-15,CUST0036,Customer 36,West,Gujarat,Furniture,Table Lamp,6482,2,0.0,12964.0,3741.17,Sep,9,Q3
ORD00133,2025-09-16,CUST0107,Customer 107,South,Tamil Nadu,Technology,Headphones,62865,1,0.0,62865.0,21075.79,Sep,9,Q3
ORD00064,2025-09-16,CUST0006,Customer 6,North,Punjab,Furniture,Office Chair,13463,1,0.05,12789.85,2558.24,Sep,9,Q3
ORD00473,2025-09-16,CUST0173,Customer 173,East,Jharkhand,Furniture,Table Lamp,15893,4,0.05,60393.4,12656.79,Sep,9,Q3
ORD00550,2025-09-16,CUST0038,Customer 38,South,Karnataka,Technology,Laptop,2101,5,0.0,10505.0,3727.99,Sep,9,Q3
ORD00093,2025-09-18,CUST0109,Customer 109,North,Haryana,Office Supplies,File Folder,2343,4,0.05,8903.4,1679.62,Sep,9,Q3
ORD00070,2025-09-19,CUST0074,Customer 74,South,Karnataka,Accessories,USB Cable,3082,4,0.0,12328.0,4548.95,Sep,9,Q3
ORD00278,2025-09-19,CUST0105,Customer 105,North,Punjab,Office Supplies,Printer Paper,1872,1,0.0,1872.0,693.49,Sep,9,Q3
ORD00254,2025-09-19,CUST0131,Customer 131,North,Uttar Pradesh,Office Supplies,Printer Paper,2071,4,0.05,7869.8,2050.28,Sep,9,Q3
ORD00428,2025-09-21,CUST0037,Customer 37,East,Jharkhand,Office Supplies,Notebook,1337,1,0.1,1203.3,176.15,Sep,9,Q3
ORD00407,2025-09-22,CUST0058,Customer 58,South,Kerala,Office Supplies,File Folder,1314,4,0.1,4730.4,1604.69,Sep,9,Q3
ORD00532,2025-09-22,CUST0095,Customer 95,South,Kerala,Furniture,Sofa,6498,4,0.05,24692.4,9298.18,Sep,9,Q3
ORD00208,2025-09-23,CUST0060,Customer 60,North,Uttar Pradesh,Technology,Monitor,28486,3,0.05,81185.1,19852.53,Sep,9,Q3
ORD00373,2025-09-23,CUST0169,Customer 169,West,Gujarat,Accessories,Backpack,6314,3,0.05,17994.9,6518.29,Sep,9,Q3
ORD00181,2025-09-24,CUST0161,Customer 161,South,Karnataka,Furniture,Bookshelf,13292,1,0.05,12627.4,4753.96,Sep,9,Q3
ORD00467,2025-09-26,CUST0014,Customer 14,East,Bihar,Accessories,Power Bank,1512,5,0.05,7182.0,1415.92,Sep,9,Q3
ORD00445,2025-09-26,CUST0103,Customer 103,South,Tamil Nadu,Office Supplies,Printer Paper,92,2,0.05,174.8,31.71,Sep,9,Q3
ORD00365,2025-09-27,CUST0043,Customer 43,South,Telangana,Furniture,Table Lamp,2607,3,0.0,7821.0,1651.11,Sep,9,Q3
ORD00364,2025-09-28,CUST0112,Customer 112,West,Goa,Technology,Laptop,1374,5,0.15,5839.5,1523.51,Sep,9,Q3
ORD00533,2025-09-28,CUST0053,Customer 53,West,Gujarat,Technology,Monitor,42639,3,0.0,127917.0,28146.18,Sep,9,Q3
ORD00380,2025-09-28,CUST0163,Customer 163,West,Gujarat,Technology,Smartphone,52131,3,0.0,156393.0,29132.04,Sep,9,Q3
ORD00359,2025-09-29,CUST0039,Customer 39,East,Jharkhand,Technology,Headphones,62143,5,0.05,295179.25,101569.9,Sep,9,Q3
ORD00200,2025-09-29,CUST0149,Customer 149,North,Uttar Pradesh,Accessories,USB Cable,5453,2,0.1,9815.4,1692.91,Sep,9,Q3
ORD00444,2025-09-29,CUST0013,Customer 13,North,Punjab,Technology,Headphones,25686,5,0.05,122008.5,24092.02,Sep,9,Q3
ORD00031,2025-09-30,CUST0024,Customer 24,East,Bihar,Furniture,Desk,13613,2,0.0,27226.0,8416.38,Sep,9,Q3
ORD00342,2025-09-30,CUST0118,Customer 118,North,Uttar Pradesh,Furniture,Bookshelf,1319,3,0.1,3561.3,1049.84,Sep,9,Q3
ORD00124,2025-09-30,CUST0116,Customer 116,South,Tamil Nadu,Accessories,Power Bank,1184,3,0.0,3552.0,643.13,Sep,9,Q3
ORD00588,2025-09-30,CUST0080,Customer 80,South,Tamil Nadu,Technology,Monitor,16523,1,0.15,14044.55,3643.27,Sep,9,Q3
ORD00234,2025-09-30,CUST0149,Customer 149,North,Punjab,Technology,Monitor,15737,4,0.0,62948.0,18063.45,Sep,9,Q3
ORD00529,2025-10-01,CUST0117,Customer 117,South,Tamil Nadu,Technology,Monitor,26046,2,0.1,46882.8,13529.04,Oct,10,Q4
ORD00083,2025-10-02,CUST0173,Customer 173,West,Rajasthan,Accessories,Wallet,7717,5,0.0,38585.0,11664.9,Oct,10,Q4
ORD00500,2025-10-03,CUST0168,Customer 168,West,Goa,Furniture,Desk,13188,2,0.0,26376.0,8385.93,Oct,10,Q4
ORD00281,2025-10-04,CUST0009,Customer 9,South,Tamil Nadu,Furniture,Desk,6163,5,0.0,30815.0,5658.57,Oct,10,Q4
ORD00080,2025-10-04,CUST0059,Customer 59,West,Rajasthan,Furniture,Desk,17960,5,0.15,76330.0,28867.38,Oct,10,Q4
ORD00345,2025-10-05,CUST0170,Customer 170,North,Punjab,Furniture,Table Lamp,5667,2,0.05,10767.3,2002.87,Oct,10,Q4
ORD00597,2025-10-05,CUST0127,Customer 127,East,Bihar,Technology,Headphones,23841,5,0.0,119205.0,25732.92,Oct,10,Q4
ORD00433,2025-10-05,CUST0004,Customer 4,North,Uttar Pradesh,Technology,Keyboard,45454,2,0.0,90908.0,15679.98,Oct,10,Q4
ORD00443,2025-10-06,CUST0017,Customer 17,South,Telangana,Technology,Keyboard,17479,2,0.0,34958.0,5326.18,Oct,10,Q4
ORD00037,2025-10-06,CUST0092,Customer 92,South,Telangana,Technology,Laptop,39145,2,0.0,78290.0,11662.42,Oct,10,Q4
ORD00193,2025-10-07,CUST0067,Customer 67,West,Gujarat,Technology,Headphones,60121,5,0.1,270544.5,57846.56,Oct,10,Q4
ORD00030,2025-10-08,CUST0160,Customer 160,East,Odisha,Furniture,Table Lamp,6802,1,0.0,6802.0,2308.07,Oct,10,Q4
ORD00457,2025-10-09,CUST0113,Customer 113,North,Punjab,Technology,Monitor,50622,3,0.0,151866.0,33525.08,Oct,10,Q4
ORD00390,2025-10-10,CUST0083,Customer 83,East,Jharkhand,Office Supplies,Pens,882,4,0.0,3528.0,1078.32,Oct,10,Q4
ORD00052,2025-10-10,CUST0145,Customer 145,West,Gujarat,Office Supplies,Stapler,1622,5,0.0,8110.0,2309.76,Oct,10,Q4
ORD00385,2025-10-11,CUST0073,Customer 73,South,Telangana,Office Supplies,Pens,469,3,0.05,1336.65,421.68,Oct,10,Q4
ORD00596,2025-10-11,CUST0056,Customer 56,West,Goa,Accessories,Watch,969,1,0.05,920.55,182.05,Oct,10,Q4
ORD00289,2025-10-11,CUST0049,Customer 49,East,Bihar,Technology,Smartphone,10542,1,0.1,9487.8,2120.05,Oct,10,Q4
ORD00253,2025-10-11,CUST0092,Customer 92,West,Goa,Technology,Monitor,1981,3,0.15,5051.55,1240.44,Oct,10,Q4
ORD00297,2025-10-12,CUST0087,Customer 87,South,Telangana,Technology,Smartphone,24373,4,0.2,77993.6,19428.87,Oct,10,Q4
ORD00487,2025-10-12,CUST0014,Customer 14,North,Haryana,Office Supplies,File Folder,1049,5,0.15,4458.25,881.93,Oct,10,Q4
ORD00271,2025-10-13,CUST0142,Customer 142,South,Telangana,Office Supplies,Notebook,1223,5,0.05,5809.25,2072.92,Oct,10,Q4
ORD00519,2025-10-13,CUST0029,Customer 29,South,Tamil Nadu,Furniture,Office Chair,14478,1,0.05,13754.1,4692.05,Oct,10,Q4
ORD00548,2025-10-14,CUST0084,Customer 84,South,Kerala,Technology,Smartphone,60938,3,0.1,164532.6,40117.35,Oct,10,Q4
ORD00224,2025-10-15,CUST0114,Customer 114,West,Gujarat,Technology,Headphones,28613,4,0.0,114452.0,40154.3,Oct,10,Q4
ORD00507,2025-10-15,CUST0099,Customer 99,North,Punjab,Technology,Headphones,59328,4,0.0,237312.0,89443.99,Oct,10,Q4
ORD00586,2025-10-18,CUST0110,Customer 110,South,Tamil Nadu,Office Supplies,Printer Paper,1381,3,0.1,3728.7,1306.08,Oct,10,Q4
ORD00417,2025-10-18,CUST0149,Customer 149,South,Telangana,Furniture,Sofa,5294,3,0.0,15882.0,5729.38,Oct,10,Q4
ORD00326,2025-10-19,CUST0173,Customer 173,West,Rajasthan,Accessories,Backpack,2022,2,0.05,3841.8,601.65,Oct,10,Q4
ORD00514,2025-10-21,CUST0012,Customer 12,East,Odisha,Technology,Headphones,55678,3,0.1,150330.6,27538.13,Oct,10,Q4
ORD00016,2025-10-22,CUST0180,Customer 180,South,Kerala,Technology,Headphones,55584,1,0.0,55584.0,17828.55,Oct,10,Q4
ORD00314,2025-10-22,CUST0120,Customer 120,South,Kerala,Technology,Smartphone,54317,3,0.0,162951.0,39111.21,Oct,10,Q4
ORD00116,2025-10-23,CUST0051,Customer 51,North,Punjab,Furniture,Desk,12255,3,0.0,36765.0,10535.71,Oct,10,Q4
ORD00496,2025-10-23,CUST0130,Customer 130,West,Rajasthan,Technology,Keyboard,31513,4,0.0,126052.0,44089.3,Oct,10,Q4
ORD00094,2025-10-26,CUST0155,Customer 155,West,Gujarat,Furniture,Table Lamp,17178,3,0.1,46380.6,11583.38,Oct,10,Q4
ORD00541,2025-10-28,CUST0148,Customer 148,North,Delhi,Office Supplies,File Folder,1221,2,0.1,2197.8,477.78,Oct,10,Q4
ORD00378,2025-10-28,CUST0100,Customer 100,North,Uttar Pradesh,Accessories,Power Bank,859,1,0.0,859.0,197.06,Oct,10,Q4
ORD00266,2025-10-29,CUST0047,Customer 47,West,Maharashtra,Technology,Headphones,56277,5,0.0,281385.0,86400.07,Oct,10,Q4
ORD00230,2025-10-29,CUST0064,Customer 64,North,Punjab,Office Supplies,Notebook,953,2,0.0,1906.0,470.36,Oct,10,Q4
ORD00459,2025-10-29,CUST0116,Customer 116,East,West Bengal,Furniture,Office Chair,6584,2,0.0,13168.0,3120.03,Oct,10,Q4
ORD00109,2025-10-30,CUST0112,Customer 112,North,Punjab,Office Supplies,Notebook,994,4,0.1,3578.4,755.23,Oct,10,Q4
ORD00547,2025-10-30,CUST0149,Customer 149,West,Rajasthan,Furniture,Sofa,2582,5,0.0,12910.0,4691.53,Oct,10,Q4
ORD00274,2025-10-31,CUST0035,Customer 35,South,Kerala,Technology,Laptop,1978,2,0.05,3758.2,833.88,Oct,10,Q4
ORD00563,2025-11-01,CUST0014,Customer 14,South,Telangana,Accessories,Backpack,7338,3,0.2,17611.2,5100.16,Nov,11,Q4
ORD00130,2025-11-01,CUST0176,Customer 176,North,Delhi,Accessories,Watch,954,5,0.2,3816.0,1058.31,Nov,11,Q4
ORD00157,2025-11-01,CUST0174,Customer 174,East,Bihar,Technology,Smartphone,11561,2,0.15,19653.7,7274.15,Nov,11,Q4
ORD00537,2025-11-02,CUST0172,Customer 172,East,West Bengal,Technology,Laptop,31920,2,0.15,54264.0,9652.5,Nov,11,Q4
ORD00320,2025-11-03,CUST0155,Customer 155,North,Delhi,Technology,Laptop,6993,4,0.05,26573.4,4312.12,Nov,11,Q4
ORD00286,2025-11-03,CUST0041,Customer 41,North,Punjab,Accessories,USB Cable,4256,2,0.1,7660.8,1663.31,Nov,11,Q4
ORD00015,2025-11-03,CUST0121,Customer 121,North,Punjab,Furniture,Office Chair,10174,3,0.05,28995.9,9472.79,Nov,11,Q4
ORD00363,2025-11-04,CUST0169,Customer 169,North,Punjab,Accessories,Backpack,2774,1,0.0,2774.0,830.68,Nov,11,Q4
ORD00161,2025-11-05,CUST0055,Customer 55,West,Rajasthan,Technology,Monitor,59293,4,0.1,213454.8,36449.57,Nov,11,Q4
ORD00399,2025-11-05,CUST0026,Customer 26,North,Delhi,Accessories,Backpack,4650,3,0.0,13950.0,3600.87,Nov,11,Q4
ORD00375,2025-11-05,CUST0148,Customer 148,South,Tamil Nadu,Accessories,USB Cable,7525,3,0.1,20317.5,4558.41,Nov,11,Q4
ORD00325,2025-11-06,CUST0141,Customer 141,North,Delhi,Technology,Laptop,47379,2,0.0,94758.0,21058.56,Nov,11,Q4
ORD00488,2025-11-07,CUST0019,Customer 19,West,Goa,Technology,Keyboard,13948,2,0.0,27896.0,8616.12,Nov,11,Q4
ORD00393,2025-11-09,CUST0118,Customer 118,South,Karnataka,Furniture,Bookshelf,786,1,0.0,786.0,211.56,Nov,11,Q4
ORD00114,2025-11-09,CUST0122,Customer 122,West,Maharashtra,Furniture,Desk,13575,5,0.0,67875.0,23562.63,Nov,11,Q4
ORD00474,2025-11-09,CUST0045,Customer 45,North,Punjab,Technology,Headphones,51313,4,0.15,174464.2,39690.7,Nov,11,Q4
ORD00291,2025-11-09,CUST0079,Customer 79,South,Kerala,Office Supplies,Pens,1144,3,0.05,3260.4,948.51,Nov,11,Q4
ORD00219,2025-11-10,CUST0152,Customer 152,West,Rajasthan,Technology,Headphones,25234,1,0.2,20187.2,4097.96,Nov,11,Q4
ORD00231,2025-11-10,CUST0013,Customer 13,West,Goa,Office Supplies,Pens,1496,4,0.05,5684.8,1003.19,Nov,11,Q4
ORD00002,2025-11-10,CUST0088,Customer 88,North,Uttar Pradesh,Technology,Headphones,64155,2,0.0,128310.0,43109.97,Nov,11,Q4
ORD00406,2025-11-10,CUST0061,Customer 61,West,Gujarat,Furniture,Table Lamp,12467,1,0.05,11843.65,3289.49,Nov,11,Q4
ORD00321,2025-11-12,CUST0179,Customer 179,South,Kerala,Furniture,Office Chair,12384,1,0.1,11145.6,2914.4,Nov,11,Q4
ORD00584,2025-11-12,CUST0113,Customer 113,North,Delhi,Technology,Headphones,5831,3,0.05,16618.35,6069.98,Nov,11,Q4
ORD00355,2025-11-14,CUST0116,Customer 116,West,Goa,Furniture,Office Chair,17362,5,0.0,86810.0,30323.77,Nov,11,Q4
ORD00086,2025-11-14,CUST0143,Customer 143,North,Delhi,Technology,Monitor,15431,3,0.0,46293.0,7263.97,Nov,11,Q4
ORD00098,2025-11-15,CUST0090,Customer 90,North,Delhi,Accessories,Backpack,1895,4,0.0,7580.0,1205.2,Nov,11,Q4
ORD00131,2025-11-15,CUST0037,Customer 37,North,Uttar Pradesh,Furniture,Table Lamp,12960,3,0.05,36936.0,5327.67,Nov,11,Q4
ORD00087,2025-11-16,CUST0137,Customer 137,North,Haryana,Office Supplies,Printer Paper,1650,1,0.1,1485.0,359.56,Nov,11,Q4
ORD00404,2025-11-16,CUST0123,Customer 123,East,Jharkhand,Furniture,Sofa,12696,3,0.0,38088.0,11269.29,Nov,11,Q4
ORD00288,2025-11-17,CUST0002,Customer 2,West,Goa,Furniture,Bookshelf,14092,1,0.05,13387.4,4139.25,Nov,11,Q4
ORD00425,2025-11-18,CUST0094,Customer 94,West,Gujarat,Office Supplies,Pens,92,5,0.05,437.0,78.61,Nov,11,Q4
ORD00354,2025-11-19,CUST0164,Customer 164,East,West Bengal,Technology,Headphones,63633,5,0.1,286348.5,63822.45,Nov,11,Q4
ORD00096,2025-11-20,CUST0104,Customer 104,West,Rajasthan,Technology,Smartphone,34795,3,0.15,88727.25,21682.1,Nov,11,Q4
ORD00472,2025-11-20,CUST0128,Customer 128,South,Tamil Nadu,Furniture,Table Lamp,11337,5,0.0,56685.0,16163.03,Nov,11,Q4
ORD00599,2025-11-20,CUST0057,Customer 57,North,Delhi,Technology,Laptop,20785,1,0.0,20785.0,3846.09,Nov,11,Q4
ORD00508,2025-11-21,CUST0029,Customer 29,East,West Bengal,Accessories,Wallet,575,1,0.05,546.25,120.23,Nov,11,Q4
ORD00576,2025-11-21,CUST0085,Customer 85,North,Haryana,Technology,Smartphone,7254,2,0.1,13057.2,3985.35,Nov,11,Q4
ORD00372,2025-11-21,CUST0062,Customer 62,East,Jharkhand,Technology,Smartphone,39756,2,0.0,79512.0,11691.26,Nov,11,Q4
ORD00239,2025-11-21,CUST0078,Customer 78,West,Rajasthan,Office Supplies,Pens,2251,3,0.1,6077.7,923.35,Nov,11,Q4
ORD00242,2025-11-22,CUST0039,Customer 39,North,Punjab,Furniture,Desk,5805,3,0.05,16544.25,3390.22,Nov,11,Q4
ORD00196,2025-11-22,CUST0050,Customer 50,North,Haryana,Technology,Monitor,9458,4,0.0,37832.0,11352.61,Nov,11,Q4
ORD00351,2025-11-23,CUST0026,Customer 26,South,Kerala,Furniture,Bookshelf,11342,5,0.05,53874.5,8911.78,Nov,11,Q4
ORD00053,2025-11-23,CUST0083,Customer 83,South,Tamil Nadu,Office Supplies,File Folder,1599,5,0.05,7595.25,1404.58,Nov,11,Q4
ORD00536,2025-11-23,CUST0060,Customer 60,East,West Bengal,Technology,Monitor,7677,5,0.0,38385.0,6133.53,Nov,11,Q4
ORD00123,2025-11-24,CUST0135,Customer 135,West,Gujarat,Accessories,Watch,4103,5,0.1,18463.5,6162.68,Nov,11,Q4
ORD00490,2025-11-25,CUST0118,Customer 118,North,Uttar Pradesh,Technology,Smartphone,7564,4,0.15,25717.6,4244.29,Nov,11,Q4
ORD00479,2025-11-25,CUST0060,Customer 60,West,Maharashtra,Technology,Headphones,3323,1,0.05,3156.85,968.91,Nov,11,Q4
ORD00084,2025-11-29,CUST0001,Customer 1,North,Punjab,Technology,Keyboard,40201,5,0.05,190954.75,29849.39,Nov,11,Q4
ORD00218,2025-11-29,CUST0173,Customer 173,North,Haryana,Office Supplies,Notebook,1519,4,0.05,5772.2,1251.1,Nov,11,Q4
ORD00042,2025-12-02,CUST0001,Customer 1,East,Jharkhand,Furniture,Desk,9907,5,0.1,44581.5,10351.63,Dec,12,Q4
ORD00205,2025-12-02,CUST0054,Customer 54,East,West Bengal,Accessories,Watch,5658,4,0.1,20368.8,7059.67,Dec,12,Q4
ORD00499,2025-12-02,CUST0022,Customer 22,West,Maharashtra,Office Supplies,File Folder,264,4,0.1,950.4,335.28,Dec,12,Q4
ORD00148,2025-12-03,CUST0032,Customer 32,West,Goa,Furniture,Sofa,14698,4,0.1,52912.8,16636.72,Dec,12,Q4
ORD00263,2025-12-04,CUST0161,Customer 161,North,Haryana,Accessories,Watch,1230,3,0.0,3690.0,1094.06,Dec,12,Q4
ORD00317,2025-12-04,CUST0008,Customer 8,North,Punjab,Office Supplies,Stapler,1569,4,0.05,5962.2,1858.86,Dec,12,Q4
ORD00068,2025-12-04,CUST0075,Customer 75,West,Gujarat,Furniture,Sofa,16481,4,0.2,52739.2,12344.08,Dec,12,Q4
ORD00401,2025-12-05,CUST0080,Customer 80,South,Tamil Nadu,Office Supplies,Notebook,1467,3,0.0,4401.0,1110.91,Dec,12,Q4
ORD00510,2025-12-06,CUST0127,Customer 127,East,Odisha,Accessories,Wallet,2355,5,0.0,11775.0,3336.46,Dec,12,Q4
ORD00412,2025-12-06,CUST0022,Customer 22,West,Rajasthan,Furniture,Sofa,16496,4,0.05,62684.8,9027.03,Dec,12,Q4
ORD00174,2025-12-06,CUST0039,Customer 39,South,Karnataka,Office Supplies,Printer Paper,1326,3,0.05,3779.1,831.22,Dec,12,Q4
ORD00284,2025-12-06,CUST0174,Customer 174,North,Punjab,Accessories,Power Bank,5712,5,0.15,24276.0,8988.58,Dec,12,Q4
ORD00449,2025-12-07,CUST0095,Customer 95,West,Rajasthan,Technology,Headphones,24000,1,0.0,24000.0,5218.22,Dec,12,Q4
ORD00299,2025-12-07,CUST0131,Customer 131,East,Odisha,Technology,Monitor,47833,2,0.0,95666.0,31884.55,Dec,12,Q4
ORD00280,2025-12-07,CUST0049,Customer 49,South,Tamil Nadu,Furniture,Office Chair,5350,4,0.0,21400.0,6391.61,Dec,12,Q4
ORD00301,2025-12-07,CUST0099,Customer 99,South,Karnataka,Office Supplies,Stapler,2231,1,0.1,2007.9,540.63,Dec,12,Q4
ORD00040,2025-12-07,CUST0094,Customer 94,North,Delhi,Technology,Keyboard,31645,4,0.0,126580.0,47579.06,Dec,12,Q4
ORD00017,2025-12-09,CUST0081,Customer 81,North,Haryana,Furniture,Office Chair,17782,1,0.2,14225.6,4002.39,Dec,12,Q4
ORD00434,2025-12-09,CUST0010,Customer 10,West,Goa,Furniture,Bookshelf,2147,3,0.0,6441.0,2178.23,Dec,12,Q4
ORD00546,2025-12-09,CUST0153,Customer 153,South,Karnataka,Technology,Monitor,53912,1,0.05,51216.4,15739.87,Dec,12,Q4
ORD00450,2025-12-10,CUST0054,Customer 54,South,Karnataka,Accessories,Watch,6081,1,0.0,6081.0,1699.88,Dec,12,Q4
ORD00251,2025-12-10,CUST0144,Customer 144,West,Gujarat,Office Supplies,Notebook,1983,3,0.1,5354.1,1333.69,Dec,12,Q4
ORD00598,2025-12-10,CUST0025,Customer 25,South,Tamil Nadu,Technology,Smartphone,46356,3,0.0,139068.0,46098.84,Dec,12,Q4
ORD00101,2025-12-10,CUST0179,Customer 179,North,Punjab,Furniture,Bookshelf,13651,1,0.05,12968.45,3624.14,Dec,12,Q4
ORD00190,2025-12-11,CUST0068,Customer 68,North,Delhi,Accessories,Backpack,4395,3,0.15,11207.25,2452.8,Dec,12,Q4
ORD00422,2025-12-11,CUST0021,Customer 21,North,Punjab,Office Supplies,Printer Paper,1019,5,0.0,5095.0,1148.3,Dec,12,Q4
ORD00004,2025-12-12,CUST0132,Customer 132,South,Tamil Nadu,Accessories,Power Bank,850,4,0.05,3230.0,928.63,Dec,12,Q4
ORD00020,2025-12-12,CUST0093,Customer 93,South,Tamil Nadu,Office Supplies,Notebook,1874,4,0.0,7496.0,2452.26,Dec,12,Q4
ORD00022,2025-12-12,CUST0151,Customer 151,West,Gujarat,Technology,Keyboard,23118,2,0.0,46236.0,10246.07,Dec,12,Q4
ORD00410,2025-12-12,CUST0080,Customer 80,South,Telangana,Accessories,Watch,2890,2,0.1,5202.0,1498.84,Dec,12,Q4
ORD00264,2025-12-13,CUST0150,Customer 150,South,Kerala,Office Supplies,Notebook,2400,5,0.1,10800.0,1917.03,Dec,12,Q4
ORD00100,2025-12-13,CUST0090,Customer 90,South,Karnataka,Office Supplies,Pens,2202,2,0.05,4183.8,1107.03,Dec,12,Q4
ORD00014,2025-12-14,CUST0108,Customer 108,East,Jharkhand,Technology,Monitor,4827,4,0.15,16411.8,4112.11,Dec,12,Q4
ORD00543,2025-12-14,CUST0051,Customer 51,North,Delhi,Accessories,Power Bank,7332,3,0.0,21996.0,4500.19,Dec,12,Q4
ORD00495,2025-12-14,CUST0004,Customer 4,North,Delhi,Furniture,Office Chair,14421,2,0.0,28842.0,7700.01,Dec,12,Q4
ORD00486,2025-12-15,CUST0008,Customer 8,North,Delhi,Technology,Laptop,39924,2,0.0,79848.0,21717.53,Dec,12,Q4
ORD00151,2025-12-15,CUST0008,Customer 8,East,West Bengal,Accessories,Backpack,840,3,0.15,2142.0,422.73,Dec,12,Q4
ORD00429,2025-12-16,CUST0124,Customer 124,North,Haryana,Accessories,Power Bank,5678,4,0.1,20440.8,3585.08,Dec,12,Q4
ORD00006,2025-12-17,CUST0146,Customer 146,West,Maharashtra,Office Supplies,Printer Paper,1659,2,0.05,3152.1,496.78,Dec,12,Q4
ORD00572,2025-12-18,CUST0079,Customer 79,West,Goa,Accessories,Watch,4732,5,0.0,23660.0,4587.17,Dec,12,Q4
ORD00194,2025-12-19,CUST0042,Customer 42,West,Gujarat,Technology,Headphones,32207,5,0.0,161035.0,57882.75,Dec,12,Q4
ORD00033,2025-12-20,CUST0065,Customer 65,West,Goa,Technology,Laptop,13239,4,0.15,45012.6,16806.44,Dec,12,Q4
